Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0115PP1,2011.03,125,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2012.03,148,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2013.03,160,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2014.03,167,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2015.03,174,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2016.03,177,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2017.03,186,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2018.03,192,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2019.03,210,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2020.03,227,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2021.03,231,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115PP1,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Education and Training,,
RNAA.SG01NAC34B0115QQ1,2000.03,110,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2001.03,119,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2002.03,128,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2003.03,140,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2004.03,158,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2005.03,185,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2006.03,195,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2007.03,183,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2008.03,193,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2009.03,226,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2010.03,249,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2011.03,229,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
RNAA.SG01NAC34B0115QQ1,2012.03,230,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Southland,Health Care and Social Assistance,,
